2,2,2,0,0,0
0.0995909,1.59242,1.6701,0,0,-0.141593
0.0995909,1.59242,1.6701,0,0,-0.141593
-0.154517,1.77804,1.65512,0,0,-0.141593
-0.154517,1.77804,1.65512,0,0,-0.141593
-0.264536,1.61791,1.2344,0,0,-0.141593
-0.264536,1.61791,1.2344,0,0,-0.141593
0.177413,1.22078,1.2657,0,0,-0.541593
0.177413,1.22078,1.2657,0,0,-0.541593
0.32591,0.767846,1.25026,0,0,-0.741593
0.32591,0.767846,1.25026,0,0,-0.741593
0.209793,0.810946,1.51988,0,0,-0.741593
0.209793,0.810946,1.51988,0,0,-0.741593
-0.0779031,1.09976,1.93212,0,0,-0.541593
-0.0779031,1.09976,1.93212,0,0,-0.541593
0.334919,1.43624,1.68301,0,0,-0.741593
0.334919,1.43624,1.68301,0,0,-0.741593
0.300953,1.92308,1.65346,0,0,-0.741593
0.300953,1.92308,1.65346,0,0,-0.741593
0.049686,1.94193,1.67593,0,0,-0.941593
0.049686,1.94193,1.67593,0,0,-0.941593
-0.265937,1.5109,1.38272,0,0,-0.941593
-0.265937,1.5109,1.38272,0,0,-0.941593
-0.330043,1.50933,1.15807,0,0,-1.14159
-0.330043,1.50933,1.15807,0,0,-1.14159
-0.245804,1.64347,0.99821,0,0,-1.14159
-0.245804,1.64347,0.99821,0,0,-1.14159
-0.657963,2.29225,0.81221,0,0,-0.941593
-0.657963,2.29225,0.81221,0,0,-0.941593
-0.660714,2.13632,1.45247,0,0,-0.741593
-0.660714,2.13632,1.45247,0,0,-0.741593
-0.64074,2.10172,1.45247,0,0,-0.741593
-0.64074,2.10172,1.45247,0,0,-0.741593
-0.391569,1.78474,1.17359,0,0,-0.541593
-0.391569,1.78474,1.17359,0,0,-0.541593
-0.999561,1.45981,1.45215,0,0,-0.541593
-0.999561,1.45981,1.45215,0,0,-0.541593
-0.690236,1.30538,1.45058,0,0,-0.741593
-0.690236,1.30538,1.45058,0,0,-0.741593
-0.640602,1.30988,1.45625,0,0,-0.741593
-0.640602,1.30988,1.45625,0,0,-0.741593
-0.190652,1.21537,1.77613,0,0,-0.941593
-0.190652,1.21537,1.77613,0,0,-0.941593
0.109298,1.00037,2.37501,0,0,-0.941593
0.109298,1.00037,2.37501,0,0,-0.941593
0.543639,0.433765,2.00425,0,0,-0.941593
0.543639,0.433765,2.00425,0,0,-0.941593
0.137454,0.378214,1.45094,0,0,-0.541593
0.137454,0.378214,1.45094,0,0,-0.541593
0.027706,0.313963,1.76631,0,0,-0.541593
0.027706,0.313963,1.76631,0,0,-0.541593
0.124531,-0.0436321,1.5958,0,0,-0.341593
0.124531,-0.0436321,1.5958,0,0,-0.341593
0.187909,-0.10377,1.4084,0,0,-0.541593
0.187909,-0.10377,1.4084,0,0,-0.541593
0.381852,-0.513438,1.35531,0,0,-0.941593
0.381852,-0.513438,1.35531,0,0,-0.941593
0.273971,-0.498743,0.845086,0,0,-0.741593
0.273971,-0.498743,0.845086,0,0,-0.741593
0.528164,-0.508201,0.116747,0,0,-1.14159
0.528164,-0.508201,0.116747,0,0,-1.14159
0.336102,-0.442281,-0.386655,0,0,-0.541593
0.336102,-0.442281,-0.386655,0,0,-0.541593
0.350027,-0.447615,0.285991,0,0,-0.541593
0.350027,-0.447615,0.285991,0,0,-0.541593
0.0543582,-0.193102,0.310117,0,0,-0.341593
0.0543582,-0.193102,0.310117,0,0,-0.341593
-0.756409,-0.396047,0.288366,0,0,-0.341593
-0.756409,-0.396047,0.288366,0,0,-0.341593
-1.64446,-0.0598406,-0.201522,0,0,-0.141593
-1.64446,-0.0598406,-0.201522,0,0,-0.141593
-1.77112,0.0080778,0.100817,0,0,-0.141593
-1.77112,0.0080778,0.100817,0,0,-0.141593
-1.98795,0.191185,0.788533,0,0,-0.141593
-1.98795,0.191185,0.788533,0,0,-0.141593
-1.08796,0.547712,1.42152,0,0,-0.541593
-1.08796,0.547712,1.42152,0,0,-0.541593
-0.698961,0.640769,1.45215,0,0,-0.541593
-0.698961,0.640769,1.45215,0,0,-0.541593
-0.843536,0.375959,1.82181,0,0,-0.541593
-0.843536,0.375959,1.82181,0,0,-0.541593
-0.828056,0.574826,1.44801,0,0,-0.341593
-0.828056,0.574826,1.44801,0,0,-0.341593
-0.451426,0.524039,1.14141,0,0,-0.141593
-0.451426,0.524039,1.14141,0,0,-0.141593
-0.376018,0.480502,1.14141,0,0,-0.141593
-0.376018,0.480502,1.14141,0,0,-0.141593
-0.389673,0.654449,0.965737,0,0,0.0584073
-0.389673,0.654449,0.965737,0,0,0.0584073
-0.428575,0.0512152,0.994062,0,0,-0.141593
-0.428575,0.0512152,0.994062,0,0,-0.141593
0.069447,-0.220573,0.982306,0,0,0.0584073
0.069447,-0.220573,0.982306,0,0,0.0584073
0.034606,-0.748292,1.20036,0,0,-0.141593
0.034606,-0.748292,1.20036,0,0,-0.141593
-0.40804,-0.983588,1.08613,0,0,0.0584073
-0.40804,-0.983588,1.08613,0,0,0.0584073
-0.919808,-0.589456,0.966949,0,0,0.0584073
-0.919808,-0.589456,0.966949,0,0,0.0584073
-1.12721,-0.779207,1.19308,0,0,0.0584073
-1.12721,-0.779207,1.19308,0,0,0.0584073
-0.945054,-0.589456,0.966949,0,0,-0.141593
-0.945054,-0.589456,0.966949,0,0,-0.141593
-0.787619,-0.679465,1.38254,0,0,-0.141593
-0.787619,-0.679465,1.38254,0,0,-0.141593
-0.940554,-0.425724,1.45375,0,0,-0.341593
-0.940554,-0.425724,1.45375,0,0,-0.341593
-0.940548,-0.0768342,1.44972,0,0,-0.541593
-0.940548,-0.0768342,1.44972,0,0,-0.541593
-0.615059,-0.215068,1.34033,0,0,-0.741593
-0.615059,-0.215068,1.34033,0,0,-0.741593
-0.593732,0.0600156,1.28662,0,0,-0.741593
-0.593732,0.0600156,1.28662,0,0,-0.741593
-0.576483,0.117614,1.1301,0,0,-0.741593
-0.576483,0.117614,1.1301,0,0,-0.741593
-0.635171,-0.034983,0.937639,0,0,-0.741593
-0.635171,-0.034983,0.937639,0,0,-0.741593
-0.641114,-0.0315518,0.937639,0,0,-0.741593
-0.641114,-0.0315518,0.937639,0,0,-0.741593
-0.718848,0.206783,0.655539,0,0,-0.741593
-0.718848,0.206783,0.655539,0,0,-0.741593
-0.747077,0.538535,0.824087,0,0,-0.741593
-0.747077,0.538535,0.824087,0,0,-0.741593
-0.405227,1.1642,0.305344,0,0,-0.741593
-0.405227,1.1642,0.305344,0,0,-0.741593
-0.435304,0.388407,-0.402153,0,0,-0.341593
-0.435304,0.388407,-0.402153,0,0,-0.341593
-0.604454,0.00545802,-0.411313,0,0,-0.541593
-0.604454,0.00545802,-0.411313,0,0,-0.541593
-0.723391,0.225671,-0.746417,0,0,-0.741593
-0.723391,0.225671,-0.746417,0,0,-0.741593
-0.617988,-0.217968,-0.649973,0,0,-0.741593
-0.617988,-0.217968,-0.649973,0,0,-0.741593
-0.553589,-0.0239088,-0.411313,0,0,-0.741593
-0.553589,-0.0239088,-0.411313,0,0,-0.741593
-0.566138,-0.0166637,-0.411313,0,0,-0.741593
-0.566138,-0.0166637,-0.411313,0,0,-0.741593
-0.773491,0.270601,-0.0476659,0,0,-0.741593
-0.773491,0.270601,-0.0476659,0,0,-0.741593
-0.759729,0.246764,-0.0476659,0,0,-0.741593
-0.759729,0.246764,-0.0476659,0,0,-0.741593
-0.641732,-0.231016,0.0497055,0,0,-0.741593
-0.641732,-0.231016,0.0497055,0,0,-0.741593
-0.556516,-0.0234712,0.314689,0,0,-0.741593
-0.556516,-0.0234712,0.314689,0,0,-0.741593
-0.561754,-0.020447,0.314689,0,0,-0.741593
-0.561754,-0.020447,0.314689,0,0,-0.741593
-0.333351,0.113729,0.313121,0,0,-0.941593
-0.333351,0.113729,0.313121,0,0,-0.941593
-0.342626,0.0486907,0.94963,0,0,-1.14159
-0.342626,0.0486907,0.94963,0,0,-1.14159
-0.504953,0.403228,1.23014,0,0,-0.941593
-0.504953,0.403228,1.23014,0,0,-0.941593
-0.494558,0.754037,1.23444,0,0,-0.941593
-0.494558,0.754037,1.23444,0,0,-0.941593
-0.434897,0.820047,1.15577,0,0,-0.941593
-0.434897,0.820047,1.15577,0,0,-0.941593
-0.520201,0.703626,1.29452,0,0,-0.741593
-0.520201,0.703626,1.29452,0,0,-0.741593
-0.640553,0.837991,1.45215,0,0,-0.741593
-0.640553,0.837991,1.45215,0,0,-0.741593
-0.648542,0.61166,1.45215,0,0,-0.741593
-0.648542,0.61166,1.45215,0,0,-0.741593
-0.670054,0.385208,1.45442,0,0,-0.741593
-0.670054,0.385208,1.45442,0,0,-0.741593
-0.309842,0.444212,1.68282,0,0,-0.941593
-0.309842,0.444212,1.68282,0,0,-0.941593
-0.467062,0.401056,1.25157,0,0,-0.741593
-0.467062,0.401056,1.25157,0,0,-0.741593
-0.434157,0.277282,1.25573,0,0,-0.541593
-0.434157,0.277282,1.25573,0,0,-0.541593
-0.274272,0.208506,1.30647,0,0,-0.541593
-0.274272,0.208506,1.30647,0,0,-0.541593
-0.406711,0.295207,1.6468,0,0,-0.341593
-0.406711,0.295207,1.6468,0,0,-0.341593
-0.707742,0.0840799,2.14729,0,0,-0.141593
-0.707742,0.0840799,2.14729,0,0,-0.141593
-0.303744,0.422192,1.85864,0,0,0.258407
-0.303744,0.422192,1.85864,0,0,0.258407
-0.905611,0.891498,1.97907,0,0,0.458407
-0.905611,0.891498,1.97907,0,0,0.458407
-0.674505,0.9129,1.72779,0,0,0.458407
-0.674505,0.9129,1.72779,0,0,0.458407
-0.322653,1.03373,1.81283,0,0,0.458407
-0.322653,1.03373,1.81283,0,0,0.458407
-0.0907719,0.984607,1.07413,0,0,1.05841
-0.0907719,0.984607,1.07413,0,0,1.05841
-0.475798,0.790279,1.25659,0,0,1.65841
-0.475798,0.790279,1.25659,0,0,1.65841
