-2,2,2,0,0,0
-0.346059,2.17743,1.51024,0,0,-0.941593
-0.346059,2.17743,1.51024,0,0,-0.941593
-0.364913,2.17738,1.23245,0,0,-0.941593
-0.364913,2.17738,1.23245,0,0,-0.941593
-0.200814,2.18071,0.998095,0,0,-0.941593
-0.200814,2.18071,0.998095,0,0,-0.941593
0.257739,2.18071,0.979055,0,0,-0.941593
0.257739,2.18071,0.979055,0,0,-0.941593
0.0921071,2.18071,1.2156,0,0,-0.941593
0.0921071,2.18071,1.2156,0,0,-0.941593
0.122053,2.18071,1.45094,0,0,-0.941593
0.122053,2.18071,1.45094,0,0,-0.941593
0.125292,2.18071,1.74361,0,0,-0.941593
0.125292,2.18071,1.74361,0,0,-0.941593
0.0941221,2.17727,1.88144,0,0,-0.941593
0.0941221,2.17727,1.88144,0,0,-0.941593
0.376623,2.17713,1.88144,0,0,-1.14159
0.376623,2.17713,1.88144,0,0,-1.14159
0.131474,2.17865,1.8281,0,0,-1.14159
0.131474,2.17865,1.8281,0,0,-1.14159
-0.040776,2.17719,1.88144,0,0,-1.14159
-0.040776,2.17719,1.88144,0,0,-1.14159
-0.0407779,2.18071,1.78769,0,0,-1.14159
-0.0407779,2.18071,1.78769,0,0,-1.14159
-0.307566,2.17678,1.82114,0,0,-1.14159
-0.307566,2.17678,1.82114,0,0,-1.14159
-0.324347,2.17704,1.78213,0,0,-1.14159
-0.324347,2.17704,1.78213,0,0,-1.14159
-0.24428,2.17883,1.66778,0,0,-1.14159
-0.24428,2.17883,1.66778,0,0,-1.14159
-0.258232,2.17903,1.38481,0,0,-1.14159
-0.258232,2.17903,1.38481,0,0,-1.14159
-0.231461,2.17071,1.26251,0,0,-1.14159
-0.231461,2.17071,1.26251,0,0,-1.14159
-0.279821,2.17881,1.11093,0,0,-1.14159
-0.279821,2.17881,1.11093,0,0,-1.14159
-0.329869,2.17732,1.03945,0,0,-1.14159
-0.329869,2.17732,1.03945,0,0,-1.14159
-0.250863,2.17894,0.926619,0,0,-1.14159
-0.250863,2.17894,0.926619,0,0,-1.14159
-0.334913,2.17724,0.80648,0,0,-1.14159
-0.334913,2.17724,0.80648,0,0,-1.14159
-0.232756,2.17877,0.660585,0,0,-1.14159
-0.232756,2.17877,0.660585,0,0,-1.14159
-0.319535,2.17717,0.536651,0,0,-1.14159
-0.319535,2.17717,0.536651,0,0,-1.14159
-0.25601,2.17888,0.445928,0,0,-1.14159
-0.25601,2.17888,0.445928,0,0,-1.14159
-0.324383,2.17718,0.348282,0,0,-1.14159
-0.324383,2.17718,0.348282,0,0,-1.14159
-0.260095,2.17876,0.256469,0,0,-1.14159
-0.260095,2.17876,0.256469,0,0,-1.14159
-0.314952,2.17706,0.159738,0,0,-1.14159
-0.314952,2.17706,0.159738,0,0,-1.14159
-0.217709,2.17874,0.0208611,0,0,-1.14159
-0.217709,2.17874,0.0208611,0,0,-1.14159
-0.330246,2.17711,-0.139858,0,0,-1.14159
-0.330246,2.17711,-0.139858,0,0,-1.14159
-0.236436,2.17884,-0.273833,0,0,-1.14159
-0.236436,2.17884,-0.273833,0,0,-1.14159
-0.326606,2.17819,-0.402609,0,0,-1.14159
-0.326606,2.17819,-0.402609,0,0,-1.14159
-0.258646,2.18008,-0.499666,0,0,-1.14159
-0.258646,2.18008,-0.499666,0,0,-1.14159
-0.321288,2.17906,-0.589128,0,0,-1.14159
-0.321288,2.17906,-0.589128,0,0,-1.14159
-0.257657,2.17959,-0.680003,0,0,-1.14159
-0.257657,2.17959,-0.680003,0,0,-1.14159
-0.340471,2.17827,-0.812204,0,0,-1.14159
-0.340471,2.17827,-0.812204,0,0,-1.14159
-0.251653,2.178,-0.939049,0,0,-1.14159
-0.251653,2.178,-0.939049,0,0,-1.14159
-0.0433829,2.18071,-0.806059,0,0,-1.14159
-0.0433829,2.18071,-0.806059,0,0,-1.14159
0.190109,2.18071,-0.75418,0,0,-1.14159
0.190109,2.18071,-0.75418,0,0,-1.14159
0.39441,2.17984,-0.812268,0,0,-1.14159
0.39441,2.17984,-0.812268,0,0,-1.14159
0.39441,2.18041,-0.812268,0,0,-1.14159
0.39441,2.18041,-0.812268,0,0,-1.14159
0.590385,2.16598,-0.814259,0,0,-1.14159
0.590385,2.16598,-0.814259,0,0,-1.14159
0.601124,2.16277,-0.629221,0,0,-1.14159
0.601124,2.16277,-0.629221,0,0,-1.14159
0.629556,2.14214,-0.445804,0,0,-1.14159
0.629556,2.14214,-0.445804,0,0,-1.14159
0.380079,2.1805,-0.386468,0,0,-1.14159
0.380079,2.1805,-0.386468,0,0,-1.14159
0.191936,2.18071,-0.475967,0,0,-1.14159
0.191936,2.18071,-0.475967,0,0,-1.14159
-0.0478809,2.18071,-0.377088,0,0,-1.14159
-0.0478809,2.18071,-0.377088,0,0,-1.14159
-0.0353229,2.18071,-0.137909,0,0,-1.14159
-0.0353229,2.18071,-0.137909,0,0,-1.14159
0.164941,2.18071,-0.224703,0,0,-1.14159
0.164941,2.18071,-0.224703,0,0,-1.14159
0.404584,2.17965,-0.120669,0,0,-1.14159
0.404584,2.17965,-0.120669,0,0,-1.14159
